id,run_status,device_code,device_name,site_code,site_name,site_type,site_source,site_address,resource_code,business_type,resource_type,inservice_status,monitoring_method,handover_status,maint_status,maint_start_date,maint_end_date,maint_period,manufacturer,ownership,maint_unit,province,city,county,offline_time,record_id,industry,data_status,is_important,create_time,create_by,update_time,update_by
01cc20bb2c0611f198e1b42511fab28427,离线,52052700001327000109,平山-2/视频监控设备1,520527908000000060,平山-2,楼面站,自有站,贵州省毕节市赫章县平山乡韶上丫口,500140060000000020824519,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,毕节市分公司,赫章县,2026-03-30 09:16:15,2026033015,空,待稽核,0,,,,
01d03f712c0611f1bb13b42511fab284485,离线,52050200001327000061,毕节市-阳山公园/视频监控设备1,520502908000000050,毕节市-阳山公园,地面站,自有站,贵州省毕节市七星关区阳山公园山顶,500140060000000020821594,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-30 14:15:08,2026033015,空,待稽核,0,,,,
01d129d52c0611f185b3b42511fab284585,离线,52050200003007000004,7JH-岔河沙朗村一组FZHV/无人机2,520502500000002495,7JH-岔河沙朗村一组FZHV,地面站,自有站,毕节市金海湖新区岔河镇ci沙朗村1组斜对面的山包包上周围居民和道路,500140060000000024839904,视频监控,视频监控设备,起租中,总部可监控,未交维,无需检修,,,,大疆,智联,铁塔维护,贵州分公司,毕节市分公司,七星关区,2025-12-11 14:48:40,2026033015,空,待稽核,0,,,,
01d289632c0611f18c07b42511fab284731,离线,52052500001320000009,纳雍老凹坝武佐河新街/视频监控设备1,52052500000258,纳雍老凹坝武佐河新街,地面站,自有站,贵州省毕节市纳雍县五佐河镇,500140060000000020165767,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,毕节市分公司,纳雍县,2026-03-30 09:37:01,2026033015,空,待稽核,1,,,,
01e2c0a02c0611f1abb3b42511fab2841640,离线,52263600001327000004,禁渔-南皋乡清江村/摄像机2,522636800010002007,禁渔-南皋乡清江村,地面站,自有站,南皋乡清江村1组,500140060000000002477284,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,大华,智联,铁塔维护,贵州分公司,黔东南州分公司,丹寨县,2026-03-30 09:36:44,2026033015,空,待稽核,1,,,,
01e302b02c0611f18e76b42511fab2841645,离线,52038200001320000177,仁怀市纳坡渡口-LZ/摄像机30,520382800010002598,仁怀市纳坡渡口-LZ,地面站,自有站,贵州省遵义市仁怀市纳坡渡口,500140060000000013621333,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-18 01:50:08,2026033015,渔政,已稽核,1,,,,
01ec0f3b2c0611f197beb42511fab2842079,离线,52052500001327000026,7NY-_联富/视频监控设备1,520525700000007194,7NY-_联富,地面站,自有站,贵州省毕节市纳雍县龙场联富,500140060000000020161772,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,第三方所属,铁塔维护,贵州分公司,毕节市分公司,纳雍县,2026-03-30 14:42:19,2026033015,森林防火,已稽核,0,,,,
01edbce92c0611f1be5ab42511fab2842241,离线,52062800001320000037,松桃县隘门/摄像机1,520628908000000088,松桃县隘门,地面站,自有站,贵州省铜仁市松桃县隘门村寨隘门村,500140060000000020034697,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,铜仁市佳航科技有限公司,智联,铁塔维护,贵州分公司,铜仁市分公司,松桃苗族自治县,2026-03-29 17:10:53,2026033015,空,待稽核,0,,,,
01f046d72c0611f18943b42511fab2842462,离线,52270100001327000049,都匀市益豚生态农业有限公司3,522701000010003152,都匀市益豚生态农业有限公司,地面站,社会站,都匀市益豚生态农业有限公司,500140060000000004725322,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔南州分公司,都匀市,2026-03-30 11:52:09,2026033015,环保,已稽核,0,,,,
01f046d92c0611f187f9b42511fab2842464,离线,52270100001327000048,都匀市益豚生态农业有限公司2,522701000010003152,都匀市益豚生态农业有限公司,地面站,社会站,都匀市益豚生态农业有限公司,500140060000000004725274,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔南州分公司,都匀市,2026-03-30 11:52:33,2026033015,环保,已稽核,0,,,,
01f0613d2c0611f1a1b2b42511fab2842471,离线,52270100001320000009,都匀市_摆忙高寨,522701908000000557,都匀市_摆忙高寨,楼面站,自有站,贵州省黔南州都匀市王司镇奉合乡奉合村司法所对面山上,500140060000000019718754,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,铁塔,铁塔维护,贵州分公司,黔南州分公司,都匀市,2026-03-23 22:52:49,2026033015,森林培育,已稽核,0,,,,
01f151a02c0611f18f0db42511fab2842570,离线,52040200001327000015,3XX-赵家苑村LHHVV/视频监控设备1,52040200000079,3XX-赵家苑村LHHVV,地面站,自有站,安顺市龙宫镇桃子村旁山坡上铁塔上,500140060000000019586615,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,安顺市分公司,西秀区,2026-03-29 12:33:07,2026033015,环保,已稽核,0,,,,
01f2b5f42c0611f18160b42511fab2842708,离线,52038200001320000196,仁怀市陶洪-LZ/摄像机1,520382800010002636,仁怀市陶洪-LZ,地面站,自有站,贵州省遵义市仁怀市仁怀陶洪,500140060000000013621590,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-15 11:17:30,2026033015,渔政,已稽核,1,,,,
01f2d8b62c0611f18f6eb42511fab2842719,离线,52038200001320000184,仁怀市紫云街上-LZ/摄像机1,520382800010002629,仁怀市紫云街上-LZ,地面站,自有站,贵州省遵义市仁怀市仁怀紫云街上,500140060000000013621368,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-30 09:53:33,2026033015,渔政,已稽核,1,,,,
01f4f2522c0611f1ae81b42511fab2842930,离线,52273100001320000028,惠水_李家坡_Y,522731500000000039,惠水_李家坡_Y,地面站,自有站,惠水县甲戎乡李家坡,500140060000000019358331,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,铁塔,铁塔维护,贵州分公司,黔南州分公司,惠水县,2026-03-30 14:47:47,2026033015,森林防火,已稽核,0,,,,
01f4f2572c0611f18553b42511fab2842935,离线,52273100001320000022,惠水县甲烈老鸹山_YD,522731500010001854,惠水县甲烈老鸹山_YD,微站,自有站,黔南布依族苗族自治州惠水县甲烈乡老鸹山,500140060000000019358311,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,铁塔,铁塔维护,贵州分公司,黔南州分公司,惠水县,2026-03-30 14:47:53,2026033015,森林防火,已稽核,0,,,,
01fa640b2c0611f1abf8b42511fab2843431,离线,52042300001327000003,3ZN-猫猫冲桥头LHHVV/2024高速项目,52042300000067,3ZN-猫猫冲桥头LHHVV,地面站,自有站,镇宁猫猫冲桥头边小山坡旁的空地上,500140060000000015357380,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,镇宁布依族苗族自治县,2026-03-29 19:19:08,2026033015,交通(重点保障),已稽核,1,,,,
01fe19ec2c0611f1aee6b42511fab2843770,离线,52011100001327000018,电信小河阿哈水库/配套主设备1,520114908000000487,电信小河阿哈水库,楼面站,自有站,贵州贵阳小河贵州省贵阳市南明区阿哈水库旁山上土建房,500140060000000013710102,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,贵阳分公司,小河区,2026-03-30 14:44:02,2026033015,农业(重点保障),已稽核,0,,,,
01ffbb1c2c0611f19c6eb42511fab2843930,离线,52011100001327000017,联通小河阿哈生态园/配套主设备2,520114908000000093,联通小河阿哈生态园,楼面站,自有站,小河啊哈生态园进去100米左手边铁塔,500140060000000013710078,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,贵阳分公司,小河区,2026-03-30 14:44:16,2026033015,农业(重点保障),已稽核,1,,,,
020476072c0611f1863cb42511fab2844356,离线,52030300001327000002,九组大塘口/摄像机,520303800010002352,遵义渔政-九组大塘口-ZL,地面站,自有站,"遵义市汇川区九组大塘口
",500140060000000002763826,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,遵义分公司,汇川区,2026-03-28 12:40:56,2026033015,渔政,已稽核,1,,,,
020cb3472c0611f18236b42511fab2845194,离线,52263100831327000008,5LP-黎平龙额岑鱼拉远高兄村LHHV,522631500000000649,5LP-黎平龙额岑鱼拉远高兄村LHHV,地面站,自有站,黔东南黎平县龙额乡高兄村对面山上,500140060000000004090015,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,黎平县,2026-03-29 03:58:10,2026033015,省重点森林防火(重点保障),已稽核,1,,,,
020cc09e2c0611f18454b42511fab2845201,离线,52262900831327000008,剑河县民中,522629908001900008,剑河县民中,地面站,自有站,黔东南剑河县革东镇民中,500140060000000004089456,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,铁塔,铁塔维护,贵州分公司,黔东南州分公司,剑河县,2026-03-30 10:21:46,2026033015,省重点森林防火(重点保障),已稽核,1,,,,
021fc35a2c0611f19398b42511fab2847072,离线,52050200001327000062,7JH-幸福恒大小镇5PLZHW/视频监控设备2,520502500010003229,7JH-幸福恒大小镇5PLZHW,微站,自有站,贵州省毕节市金海湖新区恒大幸福小镇幼儿园附近,500140060000000025373716,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,第三方所属,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-30 08:37:21,2026033015,空,待稽核,0,,,,
021fc3602c0611f1bdcbb42511fab2847078,离线,52050200001327000073+52050200001187000003,D24D区 5栋二单元室外,520502800010004644,七星关区甘河街道智慧社区1,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区1,500140060000000028488745,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-20 12:57:42,2026033015,空,待稽核,0,,,,
021fe9a82c0611f1b6cfb42511fab2847092,离线,52050200001327000479+52050200001187000004,D2B区 16栋三单元,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028534992,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 08:55:19,2026033015,空,待稽核,0,,,,
021fe9ab2c0611f19286b42511fab2847095,离线,52050200001327000092+52050200001187000003,D5E区 3栋二单元室外,520502800010004644,七星关区甘河街道智慧社区1,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区1,500140060000000028485903,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-20 12:57:42,2026033015,空,待稽核,0,,,,
021fe9ac2c0611f19f45b42511fab2847096,离线,52050200001327000478+52050200001187000004,D3B区 17栋一单元,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028535030,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:19,2026033015,空,待稽核,0,,,,
022004ac2c0611f1b5d0b42511fab2847098,离线,52050200001327000477+52050200001187000004,D4B区 17栋一单元室外,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028535045,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:19,2026033015,空,待稽核,0,,,,
02202bcb2c0611f187c8b42511fab2847115,离线,52050200001327000471+52050200001187000004,D10B区 18栋二单元室外,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028535186,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-20 12:57:44,2026033015,空,待稽核,0,,,,
02202bcc2c0611f1b4e4b42511fab2847116,离线,52050200001327000449+52050200001187000004,D32A区 8栋二单元室外1,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028535775,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-20 12:57:44,2026033015,空,待稽核,0,,,,
022052cd2c0611f18567b42511fab2847130,离线,52050200001327000464+52050200001187000004,D17B区13栋1单元室外,520502800010004645,七星关区甘河街道智慧社区2,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区2,500140060000000028535440,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:19,2026033015,空,待稽核,0,,,,
0220a0ee2c0611f1a6ffb42511fab2847159,离线,52050200001327000117+52050200001187000005,D18B区 12栋二单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536314,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220a0f12c0611f19faeb42511fab2847162,离线,52050200001327000120+52050200001187000005,D19B区 13栋一单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536322,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 08:55:21,2026033015,空,待稽核,0,,,,
0220acf02c0611f18d9db42511fab2847164,离线,52050200001327000104+52050200001187000005,D20B区 13栋一单元室外,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536323,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220acf22c0611f181cbb42511fab2847166,离线,52050200001327000118+52050200001187000005,D22B区 14栋一单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536324,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220acf52c0611f1bd17b42511fab2847169,离线,52050200001327000122+52050200001187000005,D24B区 14三栋单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536326,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 08:45:21,2026033015,空,待稽核,0,,,,
0220acf82c0611f1acc5b42511fab2847172,离线,52050200001327000107+52050200001187000005,D28B区 15栋二单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536330,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220c8022c0611f182cab42511fab2847175,离线,52050200001327000126+52050200001187000005,D32B区 16栋二单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536338,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 03:55:20,2026033015,空,待稽核,0,,,,
0220c8042c0611f1900bb42511fab2847177,离线,52050200001327000103+52050200001187000005,D21B区 13栋二单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536341,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220d3f42c0611f1b093b42511fab2847179,离线,52050200001327000111+52050200001187000005,D23B区 14栋二单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536343,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220d3f62c0611f192dab42511fab2847181,离线,52050200001327000125+52050200001187000005,D25B区 15栋一单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536346,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220d3f82c0611f1a4ceb42511fab2847183,离线,52050200001327000109+52050200001187000005,D26B区 15栋一单元室外,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536347,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
0220d3f92c0611f182adb42511fab2847184,离线,52050200001327000106+52050200001187000005,D29B区 15栋三单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536355,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 06:30:20,2026033015,空,待稽核,0,,,,
0220d3fa2c0611f1b660b42511fab2847185,离线,52050200001327000129+52050200001187000005,D31B区 16栋一单元,520502800010004646,七星关区甘河街道智慧社区3,地面站,社会站,贵州省毕节市七星关区七星关区甘河街道智慧社区3,500140060000000028536357,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,业主,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-27 09:00:21,2026033015,空,待稽核,0,,,,
02220c792c0611f19b14b42511fab2847309,离线,52050200003007000010,7JH-幸福恒大小镇5PLZHW/视频监控设备3,520502500010003229,7JH-幸福恒大小镇5PLZHW,微站,自有站,贵州省毕节市金海湖新区恒大幸福小镇幼儿园附近,500140060000000027951043,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大疆,铁塔,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-20 11:20:51,2026033015,空,待稽核,0,,,,
02220c7a2c0611f195b3b42511fab2847310,离线,52022100003007000003,玉舍公鸡山无人机,520221800010002609,玉舍森林公园公鸡山新建,地面站,自有站,水城区玉舍森林公园公鸡山新建,500140060000000027602780,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大疆,铁塔,铁塔维护,贵州分公司,六盘水市分公司,水城区,2026-03-05 15:16:34,2026033015,空,待稽核,0,,,,
0222278a2c0611f1bc7db42511fab2847315,离线,52042400001320000053,关岭永宁ETS/摄像机1,52042401000125,关岭永宁ETS,楼面站,自有站,关岭县永宁镇蔡家凹对面山顶,500140060000000012584401,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,安顺市分公司,关岭布依族苗族自治县,2026-03-27 10:48:25,2026033015,空,待稽核,0,,,,
0222338b2c0611f1ae5bb42511fab2847321,离线,52232200001320000015,兴仁防溺水-马金河景区一里河畔2/摄像机2,522322800010002144,兴仁防溺水-马金河景区一里河畔2,地面站,社会站,贵州省黔西南布依族苗族自治州兴仁县贵州省黔西南布依族苗族自治州兴仁市S50都兴高速马金河,500140060000000025123753,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,黔西南州分公司,兴仁市,2026-03-27 17:10:10,2026033015,空,待稽核,0,,,,
0222338d2c0611f18623b42511fab2847323,离线,52260100001327000008,凯里市沿江路,522601908000000550,凯里市沿江路,地面站,自有站,黔东南凯里市电厂加油站旁山顶,500140060000000012428651,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,第三方所属,铁塔维护,贵州分公司,黔东南州分公司,凯里市,2026-03-27 22:20:48,2026033015,街道,已稽核,0,,,,
02225aee2c0611f1ad45b42511fab2847347,离线,52011300003000000003,高科一号A栋顶层/视频监控设备2,520115800010004266,高科一号A栋顶层,楼面站,社会站,贵州省贵阳市观山湖区贵阳市观山湖区长岭南路高科一号A栋顶层长岭街道白鹭湖社区,500140060000000028404943,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大疆,铁塔,铁塔维护,贵州分公司,贵阳分公司,观山湖区,2026-03-20 11:40:00,2026033015,空,待稽核,0,,,,
022281a62c0611f181ceb42511fab2847353,离线,52040200001320000294,西秀区_三铺/摄像机2,520402908000000135,西秀区_三铺,楼面站,自有站,贵州省安顺西秀区贵州省安顺市西秀区七眼桥镇三铺村山上,500140060000000020061216,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,杭州海康威视数字技术股份有限公司,智联,铁塔维护,贵州分公司,安顺市分公司,西秀区域,2026-03-29 17:48:15,2026033015,空,待稽核,0,,,,
022281ae2c0611f19772b42511fab2847361,离线,52040200001320000301,西秀区打纸屯/摄像机2,520402908001900311,西秀区打纸屯,地面站,自有站,贵州省安顺市西秀区宋旗镇开发区宋旗镇打纸屯打纸屯村,500140060000000020062855,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,杭州海康威视数字技术股份有限公司,智联,铁塔维护,贵州分公司,安顺市分公司,西秀区域,2026-03-08 04:56:05,2026033015,空,待稽核,0,,,,
022281af2c0611f19862b42511fab2847362,离线,52011300003000000001,1BY-高纳路2PAHHO/无人机3,520113500010002233,1BY-高纳路2PAHHO,地面站,自有站,贵州省贵阳市白云区高纳路路尾,500140060000000028370119,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大疆,客户自有,铁塔维护,贵州分公司,贵阳分公司,白云区,2026-03-22 21:30:11,2026033015,空,待稽核,0,,,,
022344f82c0611f1b488b42511fab2847410,离线,52011300003000000002,白云区新寨/无人机2,520113908000000197,白云区新寨,地面站,自有站,贵州贵阳白云白云区新寨,500140060000000028403802,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大疆,铁塔,铁塔维护,贵州分公司,贵阳分公司,白云区,2026-03-20 14:48:53,2026033015,空,待稽核,0,,,,
2038570741032579074,离线,52052700001327000109,平山-2/视频监控设备1,520527908000000060,平山-2,楼面站,自有站,贵州省毕节市赫章县平山乡韶上丫口,500140060000000020824519,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,毕节市分公司,赫章县,2026-03-30 09:16:15,2026033018,空,待稽核,0,,,,
2038570741036773378,离线,52050200001327000061,毕节市-阳山公园/视频监控设备1,520502908000000050,毕节市-阳山公园,地面站,自有站,贵州省毕节市七星关区阳山公园山顶,500140060000000020821594,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,大华,第三方所属,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-30 14:15:08,2026033018,空,待稽核,0,,,,
2038570741040967682,离线,52050200003007000004,7JH-岔河沙朗村一组FZHV/无人机2,520502500000002495,7JH-岔河沙朗村一组FZHV,地面站,自有站,毕节市金海湖新区岔河镇ci沙朗村1组斜对面的山包包上周围居民和道路,500140060000000024839904,视频监控,视频监控设备,起租中,总部可监控,未交维,无需检修,,,,大疆,智联,铁塔维护,贵州分公司,毕节市分公司,七星关区,2025-12-11 14:48:40,2026033018,空,待稽核,0,,,,
2038570741040967683,离线,52052500001320000009,纳雍老凹坝武佐河新街/视频监控设备1,52052500000258,纳雍老凹坝武佐河新街,地面站,自有站,贵州省毕节市纳雍县五佐河镇,500140060000000020165767,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,客户自有,铁塔维护,贵州分公司,毕节市分公司,纳雍县,2026-03-30 09:37:01,2026033018,空,待稽核,1,,,,
2038570741045161985,离线,52038200001320000177,仁怀市纳坡渡口-LZ/摄像机30,520382800010002598,仁怀市纳坡渡口-LZ,地面站,自有站,贵州省遵义市仁怀市纳坡渡口,500140060000000013621333,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,宇视,智联,铁塔维护,贵州分公司,遵义分公司,仁怀市,2026-03-18 01:50:08,2026033018,渔政,已稽核,1,,,,
2038570741045161986,离线,52262300001327000132,观音岩水电站新建点位A/摄像机1,522623800010001713,观音岩水电站新建点位A,楼面站,社会站,贵州省黔东南苗族侗族自治州施秉县黔东南施秉县城关镇上舞阳村水库坝下游房屋旁,500140060000000002054164,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,施秉县,2026-03-30 17:19:10,2026033018,水库,已稽核,1,,,,
2038570741045161987,离线,52262300001327000131,观音岩水电站新建点位B/摄像机1,522623800010001712,观音岩水电站新建点位B,楼面站,社会站,贵州省黔东南苗族侗族自治州施秉县黔东南施秉县城关镇上舞阳村水库坝下游房屋旁,500140060000000002054028,视频监控,视频监控设备,起租中,总部可监控,交维待补码,无需检修,,,,海康威视,智联,铁塔维护,贵州分公司,黔东南州分公司,施秉县,2026-03-30 17:18:54,2026033018,水库,已稽核,1,,,,
2038570741045161988,离线,52050200001327000038,毕节黄泥/视频监控设备1,520502908000000348,毕节黄泥,楼面站,自有站,贵州省毕节市七星关区龙场镇黄泥村,500140060000000020161081,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,海康威视,第三方所属,铁塔维护,贵州分公司,毕节市分公司,七星关区,2026-03-30 15:51:08,2026033018,森林防火,已稽核,0,,,,
2038570741049356290,离线,52062800001320000037,松桃县隘门/摄像机1,520628908000000088,松桃县隘门,地面站,自有站,贵州省铜仁市松桃县隘门村寨隘门村,500140060000000020034697,视频监控,视频监控设备,起租中,总部可监控,已交维,无需检修,,,,铜仁市佳航科技有限公司,智联,铁塔维护,贵州分公司,铜仁市分公司,松桃苗族自治县,2026-03-29 17:10:53,2026033018,空,待稽核,0,,,,
